tweet_id,rating_numerator,rating_denominator,name,stage
673919437611909120,11.0,10.0,Obie,pupper
673906403526995968,3.0,10.0,,
673887867907739649,10.0,10.0,,
673711475735838725,10.0,10.0,,
673709992831262724,12.0,10.0,,
673708611235921920,12.0,10.0,Riley,
673707060090052608,10.0,10.0,Raymond,pupper
673705679337693185,8.0,10.0,Dot,
673689733134946305,11.0,10.0,,
673688752737402881,9.0,10.0,Larry,
673686845050527744,11.0,10.0,George,
673680198160809984,13.0,10.0,Shnuggles,
673662677122719744,12.0,10.0,Kendall,
673656262056419329,10.0,10.0,Albert,pupper
673636718965334016,10.0,10.0,Kip,
673612854080196609,7.0,10.0,Jeffri,pupper
673583129559498752,11.0,10.0,Sandy,
673580926094458881,8.0,10.0,,
673359818736984064,8.0,10.0,Steve,
673355879178194945,11.0,10.0,Koda,
673352124999274496,12.0,10.0,,
673350198937153538,9.0,10.0,Bella,
673345638550134785,7.0,10.0,Gerald,
673343217010679808,11.0,10.0,,
673342308415348736,10.0,10.0,Django,pupper
673320132811366400,11.0,10.0,Frankie,
673317986296586240,10.0,10.0,,
673295268553605120,8.0,10.0,Eve,pupper
673270968295534593,11.0,10.0,Mac,
673240798075449344,6.0,10.0,,
673213039743795200,10.0,10.0,Dexter,
672997845381865473,12.0,10.0,Kenzie,
672995267319328768,8.0,10.0,Pumpkin,
672988786805112832,10.0,10.0,Schnozz,pupper
672980819271634944,5.0,10.0,,
672975131468300288,10.0,10.0,Chuckles,pupper
672968025906282496,11.0,10.0,Gustaf,
672964561327235073,10.0,10.0,Terry,
672877615439593473,8.0,10.0,Oscar,
672834301050937345,10.0,10.0,Ed,
672640509974827008,9.0,10.0,Leonidas,
672622327801233409,12.0,10.0,,pupper
672604026190569472,11.0,10.0,,
672594978741354496,9.0,10.0,Scott,pupper
672591762242805761,10.0,10.0,Taz,
672538107540070400,7.0,10.0,Darby,
672523490734551040,10.0,10.0,,
672488522314567680,10.0,10.0,Jackie,
672482722825261057,10.0,10.0,,
672481316919734272,12.0,10.0,Jazz,pupper
672466075045466113,12.0,10.0,Franq,
672272411274932228,11.0,10.0,Pippin,
672267570918129665,10.0,10.0,,
672264251789176834,10.0,10.0,Kreg,
672254177670729728,11.0,10.0,Rolf,pupper
672248013293752320,10.0,10.0,,
672245253877968896,12.0,10.0,Snickers,
672239279297454080,7.0,10.0,Ridley,
672222792075620352,9.0,10.0,Cal,
672205392827572224,9.0,10.0,Opal,pupper
672169685991993344,10.0,10.0,Bradley,
672160042234327040,8.0,10.0,Bubba,pupper
672139350159835138,12.0,10.0,,
672125275208069120,11.0,10.0,,
672095186491711488,9.0,10.0,Tuco,
672082170312290304,11.0,10.0,Patch,
672068090318987265,7.0,10.0,Gizmo,
671896809300709376,10.0,10.0,Lola,
671891728106971137,11.0,10.0,Mojo,
671866342182637568,10.0,10.0,Dylan,
671789708968640512,13.0,10.0,,
671768281401958400,10.0,10.0,,
671743150407421952,11.0,10.0,Jacob,
671735591348891648,11.0,10.0,Oscar,
671729906628341761,13.0,10.0,,
671561002136281088,13.0,10.0,,
671542985629241344,10.0,10.0,JD,
671536543010570240,9.0,10.0,Reginald,
671528761649688577,10.0,10.0,Jax,
671520732782923777,10.0,10.0,Alejandro,
671518598289059840,9.0,10.0,Scruffers,
671504605491109889,11.0,10.0,Charlie,
671486386088865792,10.0,10.0,Malcolm,
671485057807351808,11.0,10.0,Penelope,
671357843010908160,9.0,10.0,,
671355857343524864,10.0,10.0,Lou,
671186162933985280,10.0,10.0,Sparky,
671182547775299584,12.0,10.0,,
671163268581498880,8.0,10.0,,
671154572044468225,11.0,10.0,Holly,
671151324042559489,12.0,10.0,,
671147085991960577,9.0,10.0,Rufus,
671141549288370177,9.0,10.0,,
671138694582165504,10.0,10.0,,
671134062904504320,8.0,10.0,Clarence,
671122204919246848,4.0,10.0,,
671115716440031232,6.0,10.0,Phred,
671109016219725825,8.0,10.0,Toby,
670995969505435648,12.0,10.0,,
670840546554966016,10.0,10.0,Colby,
670833812859932673,7.0,10.0,Jett,
670832455012716544,10.0,10.0,Amy,
670823764196741120,12.0,10.0,Remington,
670822709593571328,10.0,10.0,,
670815497391357952,10.0,10.0,Sage,
670811965569282048,10.0,10.0,Maggie,
670807719151067136,11.0,10.0,Andy,
670804601705242624,10.0,10.0,Mason,
670803562457407488,10.0,10.0,,
670797304698376195,11.0,10.0,Trigger,
670792680469889025,7.0,10.0,Antony,
670789397210615808,9.0,10.0,,
670786190031921152,8.0,10.0,Creg,
670782429121134593,5.0,10.0,,
670780561024270336,7.0,10.0,Traviss,
670778058496974848,10.0,10.0,,
670764103623966721,10.0,10.0,Vincent,
670755717859713024,9.0,10.0,Gin,
670717338665226240,12.0,10.0,,
670704688707301377,6.0,10.0,Danny,
670691627984359425,8.0,10.0,Ester,
670679630144274432,8.0,10.0,Pluto,
670676092097810432,8.0,10.0,Bloo,
670452855871037440,11.0,10.0,,
670444955656130560,10.0,10.0,Paull,
670442337873600512,11.0,10.0,Koda,
670435821946826752,10.0,10.0,,
670434127938719744,11.0,10.0,Hank,
670433248821026816,10.0,10.0,Sam,
670428280563085312,11.0,10.0,Willy,
670427002554466305,9.0,10.0,Spork,
670421925039075328,12.0,10.0,Herb,
670411370698022913,12.0,10.0,Scooter,
670403879788544000,10.0,10.0,Nigel,
670385711116361728,8.0,10.0,Larry,
670374371102445568,12.0,10.0,Daisy,
670338931251150849,10.0,10.0,Butters,
670319130621435904,11.0,10.0,,
670303360680108032,9.0,10.0,Hemry,
670290420111441920,11.0,10.0,Sandra,
670093938074779648,9.0,10.0,Wally,
670086499208155136,10.0,10.0,,
670073503555706880,10.0,10.0,Winston,
670061506722140161,11.0,10.0,Liam,
670046952931721218,11.0,10.0,Ben,
670040295598354432,10.0,10.0,,
670003130994700288,10.0,10.0,Raphael,
669993076832759809,9.0,10.0,Zoey,pupper
669970042633789440,10.0,10.0,Julio,
669942763794931712,11.0,10.0,Andru,
669926384437997569,12.0,10.0,,
669753178989142016,10.0,10.0,Chester,
669683899023405056,10.0,10.0,Kloey,
669680153564442624,8.0,10.0,Shawwn,
669625907762618368,12.0,10.0,Penny,
669603084620980224,10.0,10.0,,
669597912108789760,10.0,10.0,Skye,
669573570759163904,10.0,10.0,Linda,
669567591774625800,9.0,10.0,Kollin,
669564461267722241,10.0,10.0,Alfredo,
669393256313184256,10.0,10.0,Ronduh,
669375718304980992,6.0,10.0,Billl,
669371483794317312,10.0,10.0,Oliviér,
669367896104181761,10.0,10.0,Chip,
669363888236994561,10.0,10.0,Zeus,
669359674819481600,11.0,10.0,Saydee,
669354382627049472,8.0,10.0,Dug,
669353438988365824,10.0,10.0,Tessa,
669328503091937280,12.0,10.0,Kirk,
669327207240699904,13.0,10.0,,
669324657376567296,11.0,10.0,Ralf,
669216679721873412,8.0,10.0,Clarq,
669203728096960512,9.0,10.0,Samsom,
669037058363662336,10.0,10.0,,
669006782128353280,12.0,10.0,Tucker,
669000397445533696,11.0,10.0,Terrance,
668994913074286592,5.0,10.0,,
668989615043424256,3.0,10.0,Bernie,
668986018524233728,9.0,10.0,Ruby,
668979806671884288,12.0,10.0,Chaz,
668975677807423489,11.0,10.0,Jeremy,
668960084974809088,10.0,10.0,Jaycob,
668955713004314625,10.0,10.0,Leroi,
668932921458302977,9.0,10.0,Herald,
668902994700836864,11.0,10.0,Lambeau,
668892474547511297,11.0,10.0,Ruffles,
668872652652679168,11.0,10.0,Amélie,
668852170888998912,11.0,10.0,Bobb,
668826086256599040,10.0,10.0,Banditt,
668815180734689280,7.0,10.0,,
668779399630725120,10.0,10.0,Kevon,
668655139528511488,11.0,10.0,Winifred,
668641109086707712,10.0,10.0,Hanz,
668636665813057536,10.0,10.0,Berta,
668633411083464705,10.0,10.0,Churlie,
668631377374486528,5.0,10.0,Zeek,
668627278264475648,9.0,10.0,Timofy,
668625577880875008,10.0,10.0,Maks,
668623201287675904,10.0,10.0,Jomathan,
668567822092664832,11.0,10.0,Marvin,
668542336805281792,10.0,10.0,,
668537837512433665,8.0,10.0,Spark,
668528771708952576,12.0,10.0,Gòrdón,
668507509523615744,10.0,10.0,Chuk,
668496999348633600,8.0,10.0,Jo,
668484198282485761,9.0,10.0,,
668480044826800133,11.0,10.0,DayZ,
668297328638447616,9.0,10.0,,
668286279830867968,11.0,10.0,Rusty,
668274247790391296,10.0,10.0,Sophie,
668268907921326080,10.0,10.0,Guss,
668256321989451776,13.0,10.0,Jareld,
668248472370458624,8.0,10.0,Bisquick,
668237644992782336,10.0,10.0,Torque,
668221241640230912,10.0,10.0,,
668204964695683073,8.0,10.0,Ron,
668190681446379520,12.0,10.0,Skittles,
668171859951755264,7.0,10.0,Alfonso,
668113020489474048,6.0,10.0,Alfie,
667924896115245057,9.0,10.0,Jiminy,
667915453470232577,10.0,10.0,Otis,
667902449697558528,9.0,10.0,Cleopatricia,
667886921285246976,11.0,10.0,Erik,
667885044254572545,10.0,10.0,Stu,
667878741721415682,2.0,10.0,Tedrick,
667861340749471744,9.0,10.0,Cheryl,
667832474953625600,12.0,10.0,,
667806454573760512,10.0,10.0,Filup,
667801013445750784,12.0,10.0,,
667793409583771648,8.0,10.0,,
667773195014021121,8.0,10.0,Jessiga,
667728196545200128,11.0,10.0,Olive,
667546741521195010,9.0,10.0,George,
667544320556335104,10.0,10.0,Kial,
667538891197542400,9.0,10.0,Klint,
667534815156183040,8.0,10.0,Frank,
667530908589760512,10.0,10.0,Naphaniel,
667524857454854144,12.0,10.0,,
667517642048163840,8.0,10.0,Dook,
667509364010450944,12.0,10.0,Tickles,
667502640335572993,11.0,10.0,Hall,
667495797102141441,9.0,10.0,Philippe,
667491009379606528,7.0,10.0,,
667470559035432960,11.0,10.0,Kohl,
667455448082227200,7.0,10.0,Reese,
667453023279554560,11.0,10.0,Cupcake,
667435689202614272,12.0,10.0,,
667405339315146752,7.0,10.0,Biden,
667393430834667520,8.0,10.0,Fwed,
667211855547486208,9.0,10.0,Genevieve,
667200525029539841,11.0,10.0,Joshwa,
667192066997374976,12.0,10.0,,
667182792070062081,10.0,10.0,Timison,
667177989038297088,8.0,10.0,,
667176164155375616,4.0,10.0,,
667174963120574464,9.0,10.0,Clarence,
667171260800061440,10.0,10.0,Kenneth,
667165590075940865,10.0,10.0,Churlie,
667160273090932737,11.0,10.0,Bradlay,
667152164079423490,12.0,10.0,Pipsy,
667138269671505920,10.0,10.0,,
667119796878725120,10.0,10.0,Gabe,
667090893657276420,7.0,10.0,Clybe,
667073648344346624,10.0,10.0,Dave,
667062181243039745,10.0,10.0,Keet,
667044094246576128,12.0,10.0,,
666996132027977728,10.0,10.0,Carll,
666835007768551424,10.0,10.0,,
666826780179869698,12.0,10.0,,
666817836334096384,9.0,10.0,Jeph,
666804364988780544,8.0,10.0,Jockson,
666781792255496192,10.0,10.0,Octaviath,
666776908487630848,5.0,10.0,Josep,
666739327293083650,10.0,10.0,Lugan,
666701168228331520,8.0,10.0,Johm,
666691418707132416,8.0,10.0,Christoper,
666649482315059201,4.0,10.0,,
666644823164719104,9.0,10.0,Jimothy,
666454714377183233,10.0,10.0,Kreggory,
666447344410484738,9.0,10.0,Scout,
666437273139982337,7.0,10.0,,
666435652385423360,10.0,10.0,,
666430724426358785,6.0,10.0,,
666428276349472768,7.0,10.0,,
666421158376562688,12.0,10.0,,
666418789513326592,10.0,10.0,Walter,
666407126856765440,7.0,10.0,,
666396247373291520,9.0,10.0,,
666373753744588802,11.0,10.0,,
666353288456101888,8.0,10.0,,
666345417576210432,10.0,10.0,,
666337882303524864,9.0,10.0,,
666287406224695296,9.0,10.0,,
666273097616637952,11.0,10.0,,
666102155909144576,11.0,10.0,,
666099513787052032,8.0,10.0,,
666094000022159362,9.0,10.0,,
666082916733198337,6.0,10.0,,
666073100786774016,10.0,10.0,,
666071193221509120,9.0,10.0,,
666063827256086533,10.0,10.0,,
666058600524156928,8.0,10.0,,
666057090499244032,9.0,10.0,,
666055525042405380,10.0,10.0,,
666050758794694657,10.0,10.0,,
666049248165822465,5.0,10.0,,
666044226329800704,6.0,10.0,,
666033412701032449,9.0,10.0,,
666029285002620928,7.0,10.0,,
666020888022790149,8.0,10.0,,
